ChEBI_ID	Primary_Name
CHEBI:63648	alpha-D-GlcNAc-(1->4)-beta-D-GlcA-(1->4)-alpha-D-GlcNAc-(1->4)-beta-D-GlcA-(1->3)-beta-D-Gal-(1->3)-beta-D-Gal-(1->4)-beta-D-Xyl-yl group
CHEBI:63662	11alpha-hydroxy-ent-cassa-12,15-diene
CHEBI:63664	taxusin
CHEBI:63665	7beta-hydroxytaxusin
CHEBI:63670	DIBOA beta-D-glucoside
CHEBI:63675	sodium succinate (anhydrous)
CHEBI:63676	dTDP-3-acetamido-3,6-dideoxy-alpha-D-galactopyranose(2-)
CHEBI:61810	6-(O-phosphocholine)oxyhexanoate
CHEBI:63608	maraviroc
CHEBI:63679	[4)-beta-D-GlcA-(1->4)-beta-D-GlcA2(or 3)Ac-(1->4)-beta-D-Glc-(1->4)-[(R)-4,6-CH3(COO(-))C-beta-D-Gal3(or 2)OHb-(1->3)-(S)-4,6-CH3(COO(-))C-beta-D-Glc-(1->4)-beta-D-Glc-(1->4)-beta-D-Glc-(1->6)]-alpha-DGlc2(or 3)Ac-(1->]n
CHEBI:63680	CMP-pseudaminate
CHEBI:63682	(5S,9S,10S,13E)-labda-7,13-dien-15-yl diphosphate(3-)
CHEBI:63683	(13E)-labda-7,13-dien-15-ol
CHEBI:63685	m(7)G5'ppp5'N(3'ppp5'N)n
CHEBI:63688	pp5'N(3'ppp5'N)n
CHEBI:63689	P(1),P(6)-bis(5'-adenosyl)hexaphosphate
CHEBI:63690	(1E,2Z)-3-hydroxy-5,9,17-trioxo-4,5:9,10-disecoandrosta-1(10),2-dien-4-oate
CHEBI:63693	(2Z,4Z)-2-hydroxyhexa-2,4-dienoate
CHEBI:63663	10beta,14beta-dihydroxytaxa-4(20),11-dien-5alpha-yl acetate
CHEBI:66105	jaspamide B
CHEBI:66108	jaspamide E
CHEBI:66110	jaspamide G
CHEBI:66112	jaspamide K
CHEBI:66148	komaroviquinone
CHEBI:66150	(2S)-(-)-kurarinone
CHEBI:63678	[4)-beta-D-GlcA-(1->4)-beta-D-GlcA2(or 3)Ac-(1->4)-beta-D-Glc-(1->4)-[beta-D-Gal3(or 2)OHb-(1->3)-beta-D-Glc-(1->4)-beta-D-Glc-(1->4)-beta-D-Glc-(1->6)]-alpha-DGlc2(or 3)Ac-(1->]n
CHEBI:66165	sandwicensin
CHEBI:66491	yahyaxanthone
CHEBI:66162	samaderine X
CHEBI:61555	dUTP(4-)
CHEBI:61557	nucleoside 5'-triphoshate(4-)
CHEBI:61567	D-hexopyranose 6-phosphate(2-)
CHEBI:62682	inositol phosphomannosylinositol phosphoceramide
CHEBI:62683	Man-1-6-Ins-1-P-Cer(t18:0/2,3-OH-26:0)
CHEBI:62684	Ins-1-P-6-Man-1-6-Ins-1-P-Cer(t18:0/2,3-OH-26:0)
CHEBI:62759	beta-curcumene
CHEBI:62760	(-)-beta-curcumene
CHEBI:62761	tyrosine derivative
CHEBI:62762	(+)-2-epi-prezizaene
CHEBI:62763	beta-D-Delta(4)-GlcpA-(1->4)-beta-D-Glcp-(1->4)-alpha-L-Rhap-(1->3)-beta-D-Glcp
CHEBI:63008	1-O-(alpha-D-galactopyranosyl)-N-hexacosanoylsphinganine
CHEBI:63012	1-O-(alpha-D-glucopyranosyl)-N-tetracosanylphytosphingosine
CHEBI:63013	beta-D-GalpNAc-(1->3)-alpha-D-Galp-(1->4)-beta-D-Galp-(1->4)-D-Glcp
CHEBI:63014	alpha-D-Galp-(1->4)-beta-D-Galp-(1->4)-beta-D-Glcp-O(CH2)2S(CH2)2CO2Me
CHEBI:63015	alpha-D-Galp-(1->4)-beta-D-Galp-O(CH2)2S(CH2)2CO2Me
CHEBI:63022	beta-D-Galp-(1->4)-beta-D-Glcp-SC6H4-p-NH2
CHEBI:66621	neurolenin B
CHEBI:66617	nepalensinol E
CHEBI:61121	oxylipin
CHEBI:64358	rivastigmine tartrate
CHEBI:65558	callophycoic acid B
CHEBI:65903	fomitoside E
CHEBI:65905	(1S,3S,4R,7S,8S,11S,12S,13S,15R,20R)-7-formamido-20-isocyanoisocycloamphilectane
CHEBI:65907	forskoditerpenoside C
CHEBI:65909	forskoditerpenoside E
CHEBI:65942	5-galloylquercetin-3-O-alpha-L-arabinofuranoside
CHEBI:68429	alpha-D-GalNAc-(1->3)-[alpha-L-Fuc-(1->2)]-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->3)-{alpha-D-GalNAc-(1->3)-[alpha-L-Fuc-(1->2)]-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->2)-alpha-DMan-(1->6)}-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc
CHEBI:68506	(S)-3-ammonio-3-phenylpropanoate
CHEBI:68533	bosutinib hydrate
CHEBI:68534	enzalutamide
CHEBI:66238	TMC-52A
CHEBI:66239	TMC-52B
CHEBI:68537	1-oleoyl-2-palmitoyl-3-alpha-D-glucosyl-sn-glycerol
CHEBI:68538	N-desmethylenzalutamide
CHEBI:68539	2-oleoyl-1-palmitoyl-3-alpha-D-glucosyl-sn-glycerol
CHEBI:68540	teriflunomide
CHEBI:68541	beta-D-Galp-(1->2)-beta-D-Galp
CHEBI:66246	TMC-95B
CHEBI:68542	EC 1.3.98.1 [dihydroorotate oxidase (fumarate)] inhibitor
CHEBI:66247	TMC-95C
CHEBI:68543	pyrimidine synthesis inhibitor
CHEBI:68544	beta-D-Gal-(1->3)-[alpha-L-Fuc-(1->4)]-beta-D-GlcNAc-(1->2)-alpha-DMan-(1->3)-{beta-D-Gal-(1->3)-[alpha-L-Fuc-(1->4)]-beta-D-GlcNAc-(1->2)-alpha-DMan-(1->6)}-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-[alpha-L-Fuc-(1->6)]-beta-D-GlcNAc
CHEBI:68551	linaclotide
CHEBI:68552	p-methylhippuric acid
CHEBI:68553	guanylate cyclase 2C agonist
CHEBI:68855	ioflupane I(123)
CHEBI:66695	metachromin S
CHEBI:66182	taiwanhomoflavone A
CHEBI:65598	cassiaside C2
CHEBI:67419	cryptocaryol D
CHEBI:68473	alpha-D-Galp-(1->3)-[alpha-L-Fucp-(1->2)]-beta-D-Galp-(1->4)-[alpha-L-Fucp-(1->3)]-beta-D-GlcpNAc
CHEBI:68442	beta-D-GalpNAc-(1->3)-alpha-D-Galp-(1->4)-beta-D-Galp-(1->4)-beta-D-GlcpNAc
CHEBI:68474	alpha-D-Galp-(1->3)-[alpha-L-Fucp-(1->2)]-beta-D-Galp-(1->4)-beta-D-Glcp
CHEBI:68475	alpha-D-Galp-(1->3)-[alpha-D-Galp-(1->4)]-beta-D-Galp-(1->4)-beta-D-GlcpNAc
CHEBI:68476	alpha-D-Gal-(1->3)-beta-D-Gal-(1->3)-beta-D-GlcNAc
CHEBI:68488	alkyl,acyl-sn-glycero-3-phosphoethanolamine zwitterion
CHEBI:68853	polyprenyl D-glucosyl phosphate(1-)
CHEBI:66696	metachromin T
CHEBI:66484	silvestrol
CHEBI:66555	laurinterol
CHEBI:66173	sarasinoside J
CHEBI:66175	23,24-dimethylcholest-16(17)-E-en-3beta,5alpha,6beta,20(S)-tetrol
CHEBI:66442	scroside D
CHEBI:66331	xanthohumol
CHEBI:67587	fruticoside D
CHEBI:67588	fruticoside E
CHEBI:67590	fruticoside G
CHEBI:67593	stigmastane-3beta,5alpha,6beta-triol
CHEBI:59046	N(6)-{2-[(1,2-diphenylhydrazinyl)carbonyl]-2-hydroxyhexanoyl}-6-aminohexylammonium chloride
CHEBI:66987	radiation protective agent
CHEBI:58957	carboxylatoacetyl group
CHEBI:59516	O-acetylated pectin
CHEBI:58953	saturated fatty acid anion
CHEBI:60282	alpha-N-acetyllysine-N(6),N(6)-dimethyladenosine 5'-phosphomorpholidate
CHEBI:58965	procion yellow MX-4R
CHEBI:58959	2-amino-4-hydroxy-6-methylpyrimidine
CHEBI:60036	poly(N,N'-methylenebisacrylamide) polymer
CHEBI:59476	(20E)-2-docosyl-3-hydroxy-39-(nonadecan-2-yloxy)-39-oxononatriacont-20-enoic acid
CHEBI:59908	ecgoninium methyl ester(1+)
CHEBI:59958	(3S,6E)-nerolidol
CHEBI:59959	(3R,6E)-nerolidol
CHEBI:59961	alpha-selinene
CHEBI:58960	2-amino-4-chloro-6-methylpyrimidine
CHEBI:58741	7(1)-hydroxychlorophyllide a(1-)
CHEBI:58742	pyropheophorbide a anion
CHEBI:58743	13(2)-carboxypyropheophorbide a(2-)
CHEBI:58744	3-(3,4-dihydroxyphenyl)propanoate
CHEBI:58745	UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-glucuronate
CHEBI:58746	UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-mannuronate
CHEBI:58747	1D-myo-inositol 1,2,3,5,6-pentakisphosphate(10-)
CHEBI:58748	N-iminiumylmethyl-L-aspartate
CHEBI:58749	5-deoxy-alpha-D-ribose 1-phosphate(2-)
CHEBI:58750	(25R)-3alpha,7alpha-dihydroxy-5beta-cholestan-26-oate
CHEBI:58752	(25R)-3alpha,7alpha-dihydroxy-5beta-cholestan-26-oyl-CoA(4-)
CHEBI:58753	ADP-alpha-D-ribose 1''-phosphate(4-)
CHEBI:58754	pGpG(3-)
CHEBI:58755	N(6)-(UDP-N-acetylmuramoyl-L-alanyl-D-alpha-glutamyl)-D-lysine(3-)
CHEBI:58756	2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)
CHEBI:58757	(9Z,11E,13S,15Z)-13-hydroperoxyoctadeca-9,11,15-trienoate
CHEBI:58758	S-(hydroxymethyl)glutathione(1-)
CHEBI:58759	6-phosphonatooxy-D-gluconate
CHEBI:58760	demethylsulochrin(1-)
CHEBI:58761	L-2,4-diazaniumylbutyrate
CHEBI:58762	7,8-dihydroneopterin 3'-phosphate(2-)
CHEBI:58763	N-(3-carboxylatopropanoyl)-L-glutamate(3-)
CHEBI:58764	(2S,3S)-2,3-dihydroxy-2,3-dihydrobenzoate
CHEBI:58766	4-O-phosphonato-D-erythronate(3-)
CHEBI:58767	N-acetyl-LL-2,6-diaminopimelate(1-)
CHEBI:58768	(1R,6S)-1,6-dihydroxy-4-methylcyclohexa-2,4-diene-1-carboxylate
CHEBI:58770	N-acetyl-alpha-neuraminate
CHEBI:58771	(R)-2-(carboxylatomethyl)-5-oxo-2,5-dihydro-2-furoate
CHEBI:58772	L-methionine (S)-S-oxide zwitterion
CHEBI:58773	L-methionine (R)-S-oxide zwitterion
CHEBI:58774	3-dehydro-L-gulonate 6-phosphate
CHEBI:58775	3-oxo-3-ureidopropanoate
CHEBI:58776	2-formylglutarate(2-)
CHEBI:58777	2-hydroxymethylglutarate
CHEBI:58778	6-(2-azaniumyl-2-carboxylatoethyl)-7,8-dioxo-1,2,3,4,7,8-hexahydroquinoline-2,4-dicarboxylate
CHEBI:58779	CDP-choline(1-)
CHEBI:58780	2,6-dihydroxynicotinate
CHEBI:58781	(4R)-2-acetyl-4-(3-acetyl-2,4,6-trihydroxy-5-methylphenyl)-4-methyl-3-oxocyclohexa-1,5-dien-1-olate
CHEBI:58782	D-dopachrome(1-)
CHEBI:58783	2-hydroxy-3-methylacyl-CoA(4-)
CHEBI:58784	2-hydroxy-3-methylhexadecanoyl-CoA(4-)
CHEBI:58785	2,3-dihydroxy-2,3-dihydrobenzoyl-CoA(4-)
CHEBI:58786	cis-3,4-didehydroadipoyl-CoA(5-)
CHEBI:58787	cis-3,4-didehydroadipoyl-CoA semialdehyde(4-)
CHEBI:58790	3-(1-carboxylatovinyloxy)anthranilate
CHEBI:58792	2-azaniumyl-2-deoxyisochorismate
CHEBI:58793	2-O-sinapoyl-D-glucarate(2-)
CHEBI:58794	(3Z)-4-(2-carboxyphenyl)-2-oxobut-3-enoate(2-)
CHEBI:58795	1-hydroxy-5-(methylthio)-3-oxopent-1-en-2-olate
CHEBI:58796	(9S,10S)-10-hydroxy-9-(phosphonatooxy)octadecanoate
CHEBI:58797	(S,S)-9,10-dihydroxyoctadecanoate
CHEBI:58798	N-(6-aminohexanoyl)-6-aminohexanoic acid zwitterion
CHEBI:58799	(2S)-2-{[(1R)-1-carboxylatoethyl]azaniumyl}pentanoate
CHEBI:58800	4-(L-gamma-glutamylamino)butanoate
CHEBI:58801	3-hydroxycyclohexa-1,5-diene-1-carbonyl-CoA(4-)
CHEBI:58802	5-amino-2-oxopentanoic acid zwitterion
CHEBI:58803	7alpha,12alpha-dihydroxy-3-oxochol-4-en-24-oate
CHEBI:58804	12alpha-hydroxy-3-oxochola-4,6-dien-24-oate
CHEBI:58805	c-di-GMP(2-)
CHEBI:58806	ascopyrone M(1-)
CHEBI:58807	ascopyrone P(1-)
CHEBI:58808	5beta-scymnol sulfate(1-)
CHEBI:58809	3alpha,7alpha,12alpha-trihydroxy-5alpha-cholan-24-yl sulfate(1-)
CHEBI:58810	deoxycholoyl-CoA(4-)
CHEBI:58811	phenylglyoxylyl-CoA(4-)
CHEBI:58812	sophoraflavanone B(1-)
CHEBI:58813	leachianone G(1-)
CHEBI:58815	5-methylthio-2-oxopentanoate
CHEBI:58816	2-(2-methylthioethyl)malate(2-)
CHEBI:58817	2-(3-methylthiopropyl)malate(2-)
CHEBI:58818	(1R,2S,5S,6S)-2-(3-carboxylatopropanoyl)-5-[(1-carboxylatovinyl)oxy]-6-hydroxycyclohex-3-ene-1-carboxylate
CHEBI:58819	(R,R)-chrysanthemyl diphosphate(3-)
CHEBI:58820	lavandulyl diphosphate(3-)
CHEBI:58821	terpentedienyl diphosphate(3-)
CHEBI:58822	tuberculosinyl diphosphate(3-)
CHEBI:58824	sulfonatoacetate
CHEBI:58825	(R)-beta-alanopine(1-)
CHEBI:58826	N-acetyl-beta-D-glucosamine 6-phosphate(2-)
CHEBI:58827	precorrin-2(7-)
CHEBI:58828	5-(methylsulfanyl)-2,3-dioxopentyl phosphate(2-)
CHEBI:58830	(2S)-2-hydroxy-3-oxobutyl phosphate(2-)
CHEBI:58831	iminoaspartate
CHEBI:58832	dihomomethionine zwitterion
CHEBI:58833	trihomomethionine zwitterion
CHEBI:58834	tetrahomomethionine zwitterion
CHEBI:58835	pentahomomethionine zwitterion
CHEBI:58836	hexahomomethionine zwitterion
CHEBI:58837	2,3-bis-O-(geranylgeranyl)-sn-glycerol 1-phosphate(2-)
CHEBI:58838	CDP-2,3-bis-O-(geranylgeranyl)-sn-glycerol(2-)
CHEBI:58839	N(6)-dihydrolipoyl-L-lysinium(1+) residue
CHEBI:58840	N-hydroxydihomomethioninate
CHEBI:58841	N-hydroxytrihomomethioninate
CHEBI:58842	N-hydroxytetrahomomethioninate
CHEBI:58843	N-hydroxypentahomomethioninate
CHEBI:58844	N-hydroxyhexahomomethioninate
CHEBI:58845	N,N-dihydroxyhexahomomethioninate
CHEBI:58846	N,N-dihydroxydihomomethioninate
CHEBI:58847	N,N-dihydroxytrihomomethioninate
CHEBI:58848	N,N-dihydroxytetrahomomethioninate
CHEBI:58849	N,N-dihydroxypentahomomethioninate
CHEBI:58850	(3S)-3-hydroxy-L-asparagine zwitterion
CHEBI:58851	2-methyl-3-oxosuccinate(2-)
CHEBI:58852	5-deoxy-D-glucuronate
CHEBI:58853	(2S,3S)-2-methylcitrate(3-)
CHEBI:58854	7,8-dihydro-D-neopterin 2',3'-cyclic phosphate(1-)
CHEBI:58855	secondary aliphatic ammonium ion
CHEBI:58999	2,4-dinitrobromobenzene
CHEBI:59000	2,4-dinitroiodobenzene
CHEBI:59001	4-vinylcyclohexene dioxide
CHEBI:59100	9,9,9-trimethylisoeugenol
CHEBI:59101	1,3,5-tris(6-isocyanatohexyl)biuret
CHEBI:59102	(7R)-7-isopropenyl-4-methyl-1-oxaspiro[2.5]oct-4-ene
CHEBI:59103	(4S)-4-isopropenyl-1-methyl-2-methylene-7-oxabicyclo[4.1.0]heptane
CHEBI:59104	phenolic glycolipid-1
CHEBI:59106	5,6-dimethyl-3-pentadecylcatechol
CHEBI:59108	N(4)-glycosylated L-asparagine residue
CHEBI:59112	3-heptadecylcatechol
CHEBI:59113	3-heptadecylveratrole
CHEBI:59114	veratrole
CHEBI:59115	clopenthixol
CHEBI:59047	methyl 8-{[alpha-L-fucopyranosyl-(1->3)-[alpha-L-fucopyranosyl-(1->2)-beta-D-galactopyranosyl-(1->4)]-2-acetamido-2-deoxy-beta-D-glucopyranosyl]oxy}nonanoate
CHEBI:59052	1,1-dihydroxy-3-ethoxy-2-butanone
CHEBI:59054	N-methylisatoic anhydride
CHEBI:59055	(S)-1-(4-bromoacetamidobenzyl)EDTA
CHEBI:59056	EDTA methidiumpropylamide
CHEBI:59067	penotonium bromide
CHEBI:59068	penotonium cation
CHEBI:59071	homofenazine
CHEBI:59077	6-methylisoeugenol
CHEBI:59078	5-methylisoeugenol
CHEBI:59083	3-methylisoeugenol
CHEBI:59086	2-isopropoxy-4-propenylphenol
CHEBI:59095	alpha-D-galactosyl-(1->3)-D-galactosyl group
CHEBI:59096	3,5,6-trimethyleugenol
CHEBI:59097	tetrachlorophthalic anhydride
CHEBI:59098	1,3,5-tris(6-isocyanatohexyl)-1,3,5-triazin-2,4,6-trione
CHEBI:58977	azidocilloyl group
CHEBI:58978	3-(phenyldiazenyl)-AcTyrGlyGly
CHEBI:58979	3-[(4-carboxyphenyl)diazenyl]-N-AcTyrGlyGly
CHEBI:59053	N-cyclohexyl-N'-(2-(4-morpholinyl)ethyl)carbodiimide
CHEBI:59075	4-allyl-2-isopropoxyphenol
CHEBI:59079	N-{alpha-Glc-(1->3)-alpha-Man-(1->2)-alpha-Man-(1->3)-[alpha-Man-(1->2)-alpha-Man-(1->3)-[alpha-Man-(1->2)-alpha-Man-(1->6)]-alpha-Man-(1->6)]-beta-Man-(1->4)-beta-GlcNAc-(1->4)-beta-GlcNAc}-L-Asn residue
CHEBI:59080	N-{alpha-Glc-(1->3)-alpha-Man-(1->2)-alpha-Man-(1->2)-alpha-Man-(1->3)-[alpha-Man-(1->2)-alpha-Man-(1->3)-[alpha-Man-(1->2)-alpha-Man-(1->6)]-alpha-Man-(1->6)]-beta-Man-(1->4)-beta-GlcNAc-(1->4)-beta-GlcNAc}-L-Asn residue
CHEBI:59081	alpha-Gal-(1->3)-alpha-Glc-(1->3)-alpha-Man-(1->2)-alpha-Man-(1->2)-alpha-Man-(1->3)-[alpha-Man-(1->2)-alpha-Man-(1->3)-[alpha-Man-(1->2)-alpha-Man-(1->6)]-alpha-Man-(1->6)]-beta-Man-(1->4)-beta-GlcNAc-(1->4)-alpha-GlcNAc(PP-Dol)
CHEBI:59082	N-{alpha-Glc-(1->3)-alpha-Glc-(1->3)-alpha-Man-(1->2)-alpha-Man-(1->2)-alpha-Man-(1->3)-[alpha-Man-(1->2)-alpha-Man-(1->3)-[alpha-Man-(1->2)-alpha-Man-(1->6)]-alpha-Man-(1->6)]-beta-Man-(1->4)-beta-GlcNAc-(1->4)-beta-GlcNAc}-L-Asn residue
CHEBI:59085	alpha-D-Man-(1->6)-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-D-GlcNAc(PP-Dol)
CHEBI:59163	biomarker
CHEBI:59164	balsalazide disodium
CHEBI:59165	balsalazide(2-)
CHEBI:59167	bambuterol hydrochloride
CHEBI:58994	(+)-catechin monohydrate
CHEBI:58995	4-(ethoxymethylene)-2-styryloxazol-5-one
CHEBI:58996	(E)-azobenzene
CHEBI:58997	(Z)-azobenzene
CHEBI:58998	carbapenem MM22383
CHEBI:59002	N-arachidonoylglycinate
CHEBI:59003	alpha-sulfophenylacetate
CHEBI:59004	6-formamidopenicillanic acid
CHEBI:59005	6-formamidopenicillanate
CHEBI:59006	4-amino-1-methyl-3-propylpyrazole-5-carboxamide
CHEBI:59007	2-ethoxy-5-(4-methylpiperazin-1-yl)sulfonylbenzoic acid
CHEBI:59008	piroctone olamine
CHEBI:59009	piroctone
CHEBI:59010	antiseborrheic
CHEBI:59012	butanal oxime
CHEBI:59013	3-(imidazol-4-yl)pyruvic acid
CHEBI:59014	N(6)-(3,5-dioxo-1,2-diphenylpyrazolidin-4-ylacetyl)-6-aminohexanoic acid
CHEBI:59015	hesperetin 7-O-beta-D-glucoside
CHEBI:59017	N-{2-[(1,2-diphenylhydrazinyl)carbonyl]-2-hydroxyhexanoyl}-6-aminohexanoic acid
CHEBI:59018	N-methylcyclohexylamine
CHEBI:59019	N-methylbutylamine
CHEBI:59021	7,8-dichloro-2-methyl-1,2,3,4-tetrahydroisoquinoline
CHEBI:59022	N,N-dimethylcyclohexylamine
CHEBI:59023	N,N-dimethylbutylamine
CHEBI:59024	N,alpha-dimethyltryptamine
CHEBI:59025	N-methylpyrazole
CHEBI:59026	4-aminoantipyrine
CHEBI:59028	acetylstrophanthidin
CHEBI:58858	N-(3-acetamidopropyl)-4-ammoniobutanal
CHEBI:58859	2-amino-2,3,7-trideoxy-D-lyxo-hept-6-ulosonic acid zwitterion
CHEBI:58860	hydroxypyruvaldehyde phosphate(2-)
CHEBI:58861	1-deoxy-D-threo-hexo-2,5-diulose 6-phosphate(2-)
CHEBI:58862	N(2)-(3-carboxylatopropionyl)-L-citrullinate
CHEBI:58863	futalosinate
CHEBI:58864	dehypoxanthine futalosinate
CHEBI:58865	N-carbamoyl-L-alpha-amino acid anion
CHEBI:58866	(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate(2-)
CHEBI:58867	procollagen 5-hydroxy-L-lysinium(1+)
CHEBI:58868	3,7-dideoxy-D-threo-hepto-2,6-diuolosonate
CHEBI:58870	beta-D-fructofuranosyl alpha-D-mannopyranoside 6(F)-phosphate(2-)
CHEBI:58871	3,3'-biflaviolin 2,2'-diolate
CHEBI:58872	3,8'-biflaviolin 2,2'-diolate
CHEBI:58874	taurohyocholate
CHEBI:58875	hyodeoxycholate
CHEBI:58876	murideoxycholate
CHEBI:58877	glycochenodeoxycholate 7-sulfate(2-)
CHEBI:58878	2-oxo-1,2-dihydroquinoline-4-carboxylate
CHEBI:58879	N-acetylphosphinothricin(2-)
CHEBI:58881	N-acetyl-D-hexosamine 1-phosphate(2-)
CHEBI:58882	phosphinothricin(1-)
CHEBI:58883	flavonolate 7-O-beta-D-glucoside
CHEBI:58884	(2R)-homocitrate(3-)
CHEBI:58885	UDP-alpha-D-glucose(2-)
CHEBI:58886	1D-myo-inositol 2-ammonio-2-deoxy-alpha-D-glucopyranoside
CHEBI:58887	1D-myo-inositol 2-(L-cysteiniumylamino)-2-deoxy-alpha-D-glucopyranoside
CHEBI:58890	2,5-diamino-6-(1-D-ribitylamino)pyrimidin-4(3H)-one 5'-phosphate(2-)
CHEBI:58891	6-(alpha-D-glucosaminyl)-1D-myo-inositol 1,2-cyclic phosphate zwitterion
CHEBI:58893	precorrin-1(8-)
CHEBI:58894	cob(II)yrinate(6-)
CHEBI:58895	2-carboxylato-4-methyl-5-[(2-phosphonatooxy)ethylidene]-2,5-dihydrothiazole(3-)
CHEBI:58896	2-hydroxy carboxylate
CHEBI:58897	1,4-dihydroxy-2-naphthoyl-CoA(4-)
CHEBI:58898	2-azaniumyl-4,5-dihydroxy-6-oxo-7-(phosphonatooxy)heptanoate(2-)
CHEBI:58899	alpha-D-glucosiduronate
CHEBI:58900	UDP-2-acetamido-2-deoxy-D-glucuronate(3-)
CHEBI:58901	2-(E)-O-feruloyl-D-galactarate(2-)
CHEBI:58902	beta-L-aspartylhydroxamic acid zwitterion
CHEBI:58903	Delta(11)-fatty acyl-CoA(4-)
CHEBI:58904	Delta(12)-acyl-CoA(4-)
CHEBI:58905	S-sulfanylglutathionate(1-)
CHEBI:58906	sphingosine-1-phosphocholine(1+)
CHEBI:58907	precursor Z(2-)
CHEBI:58908	L-galactose 1-phosphate(2-)
CHEBI:58910	thyroxine sulfate(1-)
CHEBI:58942	cationic amino-acid residue
CHEBI:58943	alpha-amino-acid cation residue
CHEBI:58944	dialkyl phosphate anion
CHEBI:58945	organophosphate oxoanion
CHEBI:58946	acyl-CoA oxoanion
CHEBI:58947	N-acylhomoserinate
CHEBI:58948	aryl(methyl)malonate(1-)
CHEBI:58949	3,4,5-trimethoxycinnamate
CHEBI:58950	very long-chain fatty acid anion
CHEBI:59906	2-phosphonato-L-lactate(3-)
CHEBI:59909	dihydroergocornine
CHEBI:59916	methylmalonyl-CoA(5-)
CHEBI:58941	cyclic tetrapyrrole anion
CHEBI:59109	4,5,6-trimethyl-3-pentadecylcatechol
CHEBI:59171	biperiden hydrochloride
CHEBI:59180	(S)-bambuterol
CHEBI:59182	(R)-bambuterol hydrochloride
CHEBI:59183	(S)-bambuterol hydrochloride
CHEBI:59184	(R)-bevantolol
CHEBI:59185	(S)-bevantolol
CHEBI:59190	(R)-bitolterol mesylate
CHEBI:59191	(S)-bitolterol mesylate
CHEBI:59193	2-iminio-3-(indol-3-yl)propanoate
CHEBI:59194	2-iminio-3-(7-chloroindol-3-yl)propionate
CHEBI:59195	7-chloro-alpha,beta-didehydrotryptophan
CHEBI:59196	dichlorochromopyrrolic acid
CHEBI:59200	(2xi)-D-gluco-heptonate
CHEBI:58989	3,4,5-trimethoxybenzoate
CHEBI:58990	(p-hydroxyphenyl)glycinamido group
CHEBI:58991	2-(p-hydroxyphenyl)glycinamide
CHEBI:58992	5-(2,3-dimethoxy-4-methylphenyl)pentanoic acid
CHEBI:58993	5-(2,3-dimethoxy-4-methylphenyl)pentanoate
CHEBI:58911	delphinidin-5-olate 3-O-(6''-O-carboxylatoacetyl)-beta-D-glucoside(1-)
CHEBI:58912	ternatin C5(2-)
CHEBI:58913	delphinidin-5-olate 3-O-(6''-O-carboxylatoacetyl)-beta-D-glucoside-3'-O-beta-D-glucoside(1-)
CHEBI:58914	all-trans-polyprenyl diphosphate(3-)
CHEBI:58915	(2E)-but-2-ene-1,2,3-tricarboxylate
CHEBI:58916	(R)-piperazin-4-ium-2-carboxamide(1+)
CHEBI:58917	(R)-piperazine-2-carboxylic acid zwitterion
CHEBI:58918	beta-alaninium amide
CHEBI:58919	(S)-piperazin-4-ium-2-carboxamide(1+)
CHEBI:58920	(S)-piperazine-2-carboxylic acid zwitterion
CHEBI:58921	N-acyl-L-homoserinate
CHEBI:58922	Ile(5)-angiotensin II (1-7) dizwitterion
CHEBI:58923	lipoyl-AMP(1-)
CHEBI:58924	isopimarate
CHEBI:58925	kaempferide(1-)
CHEBI:58926	L-tagatofuranose 6-phosphate(2-)
CHEBI:58927	L-lupinic acid zwitterion
CHEBI:58928	N-formimidoyl-L-glutamate(1-)
CHEBI:58929	N(4)-acetyl-L-2,4-diaminobutyric acid zwitterion
CHEBI:58930	16-methoxytabersoninium(1+)
CHEBI:58931	oxalatosuccinate(3-)
CHEBI:58932	Zwitterionic polysialic acid acetylated at O-9
CHEBI:58933	propanoyl phosphate(2-)
CHEBI:58934	2,2'-iminodipropanoate(1-)
CHEBI:58935	2,4-diazaniumylpentanoate
CHEBI:58936	2,4-dihydroxyhept-2-enedioate
CHEBI:58937	thiamine(1+) diphosphate(3-)
CHEBI:58938	thiamine(1+) triphosphate(4-)
CHEBI:58939	2-(1-hydroxyethyl)thiamine diphosphate(2-)
CHEBI:59201	(2xi)-D-gluco-heptonic acid
CHEBI:59202	straight-chain fatty acid
CHEBI:59203	straight-chain fatty acid anion
CHEBI:59204	carbetocin
CHEBI:59205	carboprost(1-)
CHEBI:59206	(R)-carprofen
CHEBI:59227	mellitic acid hexaanion
CHEBI:59228	beta-D-GalNAc-(1->4)-[alpha-Neu5Ac-(2->3)]-beta-D-Gal-(1->3)-beta-D-GalNAc-(1->4)-[alpha-Neu5Ac-(2->3)]-beta-D-Gal-(1->4)-beta-D-Glc-(1<->1')-Cer
CHEBI:59255	(R)-betaxolol hydrochloride
